gid,name,lat,lon,f_class,f_code,country,state,county
5531802,Stonewall County,33.179120000000005,-100.25331,A,ADM2,US,TX,433
5531815,Stratford,36.33614,-102.07212,P,PPLA2,US,TX,421
5531955,Sutton County,30.49829,-100.53819,A,ADM2,US,TX,435
5531968,Sweetwater,32.47095,-100.40594,P,PPLA2,US,TX,353
5531988,Swisher County,34.530390000000004,-101.73503000000001,A,ADM2,US,TX,437
5532037,Tahoka,33.16676,-101.79377,P,PPLA2,US,TX,305
5532186,Terrell County,30.22496,-102.07649,A,ADM2,US,TX,443
5532197,Terry County,33.173809999999996,-102.3352,A,ADM2,US,TX,445
5532405,Tom Green County,31.4044,-100.46207,A,ADM2,US,TX,451
5532610,Tulia,34.53589,-101.75851999999999,P,PPLA2,US,TX,437
5532876,Upton County,31.36873,-102.04304,A,ADM2,US,TX,461
5532889,Val Verde County,29.89296,-101.15172,A,ADM2,US,TX,465
5532924,Van Horn,31.040290000000002,-104.83073,P,PPLA2,US,TX,109
5532945,Vega,35.24283,-102.42826,P,PPLA2,US,TX,359
5533109,Ward County,31.50947,-103.10243,A,ADM2,US,TX,475
5533240,Wellington,34.85617,-100.21373,P,PPLA2,US,TX,087
5533544,Wheeler County,35.40128,-100.26965,A,ADM2,US,TX,483
5533560,Wheeler,35.44533,-100.27096,P,PPLA2,US,TX,483
5534055,Winkler County,31.85005,-103.04817,A,ADM2,US,TX,495
5534225,Yoakum County,33.17297,-102.8278,A,ADM2,US,TX,501
5534882,Beaver,38.27691,-112.64105,P,PPLA2,US,UT,001
5534886,Beaver County,38.35771,-113.23576000000001,A,ADM2,US,UT,001
5536454,Carbon County,39.64817,-110.58898,A,ADM2,US,UT,007
5536511,Castle Dale,39.21219,-111.01961000000001,P,PPLA2,US,UT,015
5538893,Emery County,38.99677,-110.70067,A,ADM2,US,UT,015
5539097,Fillmore,38.96885,-112.32355,P,PPLA2,US,UT,027
5539525,Garfield County,37.85492,-111.44313000000001,A,ADM2,US,UT,017
5539784,Grand County,38.98174,-109.56971000000001,A,ADM2,US,UT,019
5541004,Iron County,37.85917,-113.28927,A,ADM2,US,UT,021
5541372,Juab County,39.70262,-112.78477,A,ADM2,US,UT,023
5541403,Junction,38.23748,-112.21993,P,PPLA2,US,UT,031
5541458,Kanab,37.04749,-112.52631000000001,P,PPLA2,US,UT,025
5541473,Kane County,37.285070000000005,-111.88785,A,ADM2,US,UT,025
5542323,Loa,38.40276,-111.64296000000002,P,PPLA2,US,UT,055
5542758,Manti,39.2683,-111.63686000000001,P,PPLA2,US,UT,039
5543199,Millard County,39.073809999999995,-113.10046000000001,A,ADM2,US,UT,027
5543307,Moab,38.57332,-109.54983999999999,P,PPLA2,US,UT,019
5543377,Monticello,37.87138,-109.34289,P,PPLA2,US,UT,037
5543853,Nephi,39.710229999999996,-111.83632,P,PPLA2,US,UT,023
5544525,Panguitch,37.822759999999995,-112.43576000000002,P,PPLA2,US,UT,017
5544619,Parowan,37.8422,-112.82799999999999,P,PPLA2,US,UT,021
5545027,Piute County,38.33645,-112.12695,A,ADM2,US,UT,031
5545269,Price,39.59941,-110.81071000000001,P,PPLA2,US,UT,007
5545710,Richfield,38.77247,-112.08408999999999,P,PPLA2,US,UT,041
5546337,San Juan County,37.62601,-109.80457,A,ADM2,US,UT,037
5546434,Sanpete County,39.37396,-111.57633999999999,A,ADM2,US,UT,039
5546669,Sevier County,38.747640000000004,-111.80463999999999,A,ADM2,US,UT,041
5549225,Washington County,37.280359999999995,-113.50493999999999,A,ADM2,US,UT,053
5549318,Wayne County,38.32436,-110.90366999999999,A,ADM2,US,UT,055
5550375,Alamosa County,37.57289,-105.78828999999999,A,ADM2,US,CO,003
5550452,Cimarron,37.80669,-100.3482,P,PPLA2,US,KS,069
5551519,Apache County,35.3956,-109.48884,A,ADM2,US,AZ,001
5553701,Trinity County,40.650690000000004,-123.11263000000001,A,ADM2,US,CA,105
5553755,Wray,40.07582,-102.22325,P,PPLA2,US,CO,125
5554074,Juneau City and Borough,58.416669999999996,-134.33333000000002,A,ADM2,US,AK,110
5554419,Beach,46.91807,-104.00437,P,PPLA2,US,ND,033
5554428,Ketchikan,55.3418,-131.64757,P,PPLA2,US,AK,130
5554432,Ketchikan Gateway Borough,55.50056,-131.41666999999998,A,ADM2,US,AK,130
5557293,Sitka,57.05315,-135.33088,P,PPLA2,US,AK,220
5557295,Sitka City and Borough,57.08255,-135.26917,A,ADM2,US,AK,220
5558618,Yakutat City and Borough,59.666669999999996,-139.13333,A,ADM2,US,AK,282
5558829,Alturas,41.487140000000004,-120.54348999999999,P,PPLA2,US,CA,049
5562087,Crescent City,41.75595,-124.20175,P,PPLA2,US,CA,015
5562484,Del Norte County,41.74496,-123.95781000000001,A,ADM2,US,CA,015
5563397,Eureka,40.80207,-124.16367,P,PPLA2,US,CA,023
5565500,Humboldt County,40.705009999999994,-123.91582,A,ADM2,US,CA,023
5566544,Lassen County,40.673590000000004,-120.59433,A,ADM2,US,CA,035
5568120,Modoc County,41.58985,-120.72497,A,ADM2,US,CA,049
5570065,Red Bluff,40.178490000000004,-122.23583,P,PPLA2,US,CA,103
5570160,Redding,40.58654,-122.39168000000001,P,PPLA2,US,CA,089
5571096,Shasta County,40.76377,-122.04052,A,ADM2,US,CA,089
5571369,Siskiyou County,41.59265,-122.54037,A,ADM2,US,CA,093
5572400,Susanville,40.41628,-120.65301000000001,P,PPLA2,US,CA,035
5572575,Tehama County,40.12574,-122.23388,A,ADM2,US,CA,103
5573443,Weaverville,40.730979999999995,-122.94197,P,PPLA2,US,CA,105
5574093,Yreka,41.73542,-122.63447,P,PPLA2,US,CA,093
5574199,Akron,40.160540000000005,-103.21438,P,PPLA2,US,CO,121
5574991,Boulder,40.014990000000004,-105.27055,P,PPLA2,US,CO,013
5574999,Boulder County,40.092459999999996,-105.3577,A,ADM2,US,CO,013
5576064,Craig,40.51525,-107.54645,P,PPLA2,US,CO,081
5577147,Fort Collins,40.58526,-105.08442,P,PPLA2,US,CO,069
5577158,Fort Morgan,40.25026,-103.79995,P,PPLA2,US,CO,087
5577529,Grand County,40.10261,-106.11836000000001,A,ADM2,US,CO,049
5577592,Greeley,40.42331,-104.70913,P,PPLA2,US,CO,123
5578099,Holyoke,40.58444,-102.30241,P,PPLA2,US,CO,095
5578171,Hot Sulphur Springs,40.07304,-106.1028,P,PPLA2,US,CO,049
5578418,Jackson County,40.66643,-106.34279,A,ADM2,US,CO,057
5578567,Julesburg,40.98833,-102.26435,P,PPLA2,US,CO,115
5578884,Larimer County,40.66641,-105.46116,A,ADM2,US,CO,069
5579185,Logan County,40.72468,-103.1101,A,ADM2,US,CO,075
5579761,Meeker,40.03747,-107.91313000000001,P,PPLA2,US,CO,103
5579973,Moffat County,40.61843,-108.2073,A,ADM2,US,CO,081
5580055,Morgan County,40.26271,-103.80982,A,ADM2,US,CO,087
5580855,Phillips County,40.59388,-102.35758,A,ADM2,US,CO,095
5581553,Routt County,40.48507,-106.99118999999999,A,ADM2,US,CO,107
5581788,Sedgwick County,40.87591,-102.35179000000001,A,ADM2,US,CO,115
5582371,Steamboat Springs,40.48498,-106.83171999999999,P,PPLA2,US,CO,107
5582392,Sterling,40.62554,-103.20770999999999,P,PPLA2,US,CO,075
5583139,Walden,40.731640000000006,-106.28363999999999,P,PPLA2,US,CO,057
5583239,Weld County,40.554840000000006,-104.39253000000001,A,ADM2,US,CO,123
5583739,Ada County,43.45112,-116.24108999999999,A,ADM2,US,ID,001
5583743,Adams County,44.88965,-116.45387,A,ADM2,US,ID,003
5583981,American Falls,42.78602,-112.85444,P,PPLA2,US,ID,077
5584200,Arco,43.63657,-113.30028,P,PPLA2,US,ID,023
5584639,Bannock County,42.66851,-112.22463,A,ADM2,US,ID,005
5585000,Bear Lake County,42.28479,-111.32965,A,ADM2,US,ID,007
5585304,Benewah County,47.21755,-116.65883000000001,A,ADM2,US,ID,009
5585826,Bingham County,43.21652,-112.39805,A,ADM2,US,ID,011
5586093,Blackfoot,43.19047,-112.34498,P,PPLA2,US,ID,011
5586170,Blaine County,43.41233,-113.9804,A,ADM2,US,ID,013
5586445,Boise County,43.989129999999996,-115.73024,A,ADM2,US,ID,015
5586489,Bonner County,48.29975,-116.60096999999999,A,ADM2,US,ID,017
5586496,Bonners Ferry,48.69133,-116.31631000000002,P,PPLA2,US,ID,021
5586500,Bonneville County,43.38773,-111.61493,A,ADM2,US,ID,019
5586641,Boundary County,48.76702,-116.46288,A,ADM2,US,ID,021
5587385,Burley,42.535740000000004,-113.79279,P,PPLA2,US,ID,031
5587504,Butte County,43.72287,-113.17201999999999,A,ADM2,US,ID,023
5587698,Caldwell,43.66294,-116.68736000000001,P,PPLA2,US,ID,027
5587757,Camas County,43.46325,-114.80585,A,ADM2,US,ID,025
5587975,Canyon County,43.62513,-116.70929,A,ADM2,US,ID,027
5588082,Caribou County,42.770509999999994,-111.56223999999999,A,ADM2,US,ID,029
5588160,Cascade,44.51628,-116.0418,P,PPLA2,US,ID,085
5588204,Cassia County,42.28387,-113.60037,A,ADM2,US,ID,031
5588524,Challis,44.50464,-114.23173,P,PPLA2,US,ID,037
5588908,Clark County,44.28398,-112.35135,A,ADM2,US,ID,033
5589005,Clearwater County,46.6737,-115.65686000000001,A,ADM2,US,ID,035
5589857,Council,44.729890000000005,-116.4382,P,PPLA2,US,ID,003
5590383,Custer County,44.24142,-114.2818,A,ADM2,US,ID,037
5591399,Driggs,43.72325,-111.11133000000001,P,PPLA2,US,ID,081
5591649,Dubois,44.1763,-112.23082,P,PPLA2,US,ID,033
5592510,Elmore County,43.3539,-115.46918000000001,A,ADM2,US,ID,039
5592562,Emmett,43.8735,-116.4993,P,PPLA2,US,ID,045
5592697,Fairfield,43.34657,-114.79173,P,PPLA2,US,ID,025
5593547,Franklin County,42.18117,-111.81323,A,ADM2,US,ID,041
5593620,Fremont County,44.228790000000004,-111.48201999999999,A,ADM2,US,ID,043
5593925,Gem County,44.061690000000006,-116.39723000000001,A,ADM2,US,ID,045
5594307,Gooding,42.938790000000004,-114.71311000000001,P,PPLA2,US,ID,047
5594311,Gooding County,42.9709,-114.81152,A,ADM2,US,ID,047
5594474,Grangeville,45.92655,-116.12236999999999,P,PPLA2,US,ID,049
5594956,Hailey,43.51963,-114.31532,P,PPLA2,US,ID,013
5596462,Idaho City,43.8285,-115.83455,P,PPLA2,US,ID,015
5596467,Idaho County,45.8442,-115.46745,A,ADM2,US,ID,049
5596475,Idaho Falls,43.46658,-112.03414,P,PPLA2,US,ID,019
5596986,Jefferson County,43.82014,-112.31128000000001,A,ADM2,US,ID,051
5597034,Jerome,42.724070000000005,-114.51865,P,PPLA2,US,ID,053
5597037,Jerome County,42.6899,-114.26403,A,ADM2,US,ID,053
5597922,Kootenai County,47.67456,-116.70001,A,ADM2,US,ID,055
5598264,Latah County,46.81613,-116.71168,A,ADM2,US,ID,057
5598464,Lemhi County,44.94331,-113.93323999999998,A,ADM2,US,ID,059
5598527,Lewis County,46.23702,-116.42625,A,ADM2,US,ID,061
5598538,Lewiston,46.41655,-117.01766,P,PPLA2,US,ID,069
5598678,Lincoln County,43.00241,-114.13831,A,ADM2,US,ID,063
5599930,Madison County,43.78419,-111.65933999999999,A,ADM2,US,ID,065
5600035,Malad City,42.191590000000005,-112.2508,P,PPLA2,US,ID,071
5601141,Minidoka County,42.8544,-113.63752,A,ADM2,US,ID,067
5601538,Moscow,46.73239,-117.00017,P,PPLA2,US,ID,057
5601615,Mountain Home,43.13295,-115.6912,P,PPLA2,US,ID,039
5601827,Murphy,43.21822,-116.55233999999999,P,PPLA2,US,ID,073
5602115,Nez Perce County,46.32676,-116.75023999999999,A,ADM2,US,ID,069
5602128,Nezperce,46.23489,-116.2407,P,PPLA2,US,ID,061
5602844,Oneida County,42.1949,-112.53962,A,ADM2,US,ID,071
5602909,Orofino,46.47935,-116.25514,P,PPLA2,US,ID,035
5603018,Owyhee County,42.58153,-116.16998000000001,A,ADM2,US,ID,073
5603240,Paris,42.22715,-111.40104,P,PPLA2,US,ID,007
5603393,Payette,44.07822,-116.93377,P,PPLA2,US,ID,075
5603395,Payette County,44.00674,-116.76083999999999,A,ADM2,US,ID,075
5604045,Pocatello,42.8713,-112.44553,P,PPLA2,US,ID,005
5604439,Power County,42.693690000000004,-112.84066999999999,A,ADM2,US,ID,077
5604473,Preston,42.096309999999995,-111.87661999999999,P,PPLA2,US,ID,041
5605242,Rexburg,43.82602,-111.78969,P,PPLA2,US,ID,065
5605321,Rigby,43.67241,-111.91497,P,PPLA2,US,ID,051
5606000,Rupert,42.61908,-113.67723000000001,P,PPLA2,US,ID,067
5606187,Saint Anthony,43.9663,-111.68218,P,PPLA2,US,ID,043
5606232,Saint Maries,47.31435,-116.56267,P,PPLA2,US,ID,009
5606275,Salmon,45.17575,-113.8959,P,PPLA2,US,ID,059
5606401,Sandpoint,48.27659,-116.55325,P,PPLA2,US,ID,017
5607202,Shoshone County,47.35167,-115.89103,A,ADM2,US,ID,079
5607205,Shoshone,42.93602,-114.40588000000001,P,PPLA2,US,ID,063
5607916,Soda Springs,42.65437,-111.60467,P,PPLA2,US,ID,029
5609855,Teton County,43.75946,-111.2077,A,ADM2,US,ID,081
5610810,Twin Falls,42.56297,-114.46087,P,PPLA2,US,ID,083
5610815,Twin Falls County,42.355979999999995,-114.66716000000001,A,ADM2,US,ID,083
5611156,Valley County,44.7667,-115.56613,A,ADM2,US,ID,085
5611375,Wallace,47.474090000000004,-115.92793999999999,P,PPLA2,US,ID,079
5611570,Washington County,44.45243,-116.78477,A,ADM2,US,ID,087
5611730,Weiser,44.251000000000005,-116.96933,P,PPLA2,US,ID,087
5637146,Anaconda,46.12854,-112.94226,P,PPLA2,US,MT,023
5638252,Baker,46.36695,-104.28466,P,PPLA2,US,MT,025
5639238,Beaverhead County,45.13273,-112.89889,A,ADM2,US,MT,001
5639974,Big Horn County,45.42346,-107.4897,A,ADM2,US,MT,003
5640214,Big Timber,45.83494,-109.95546000000002,P,PPLA2,US,MT,097
5640350,Billings,45.78329,-108.50068999999999,P,PPLA2,US,MT,111
5640934,Blaine County,48.432759999999995,-108.95866000000001,A,ADM2,US,MT,005
5641473,Boulder,46.23659,-112.12083,P,PPLA2,US,MT,043
5641727,Bozeman,45.67965,-111.03856,P,PPLA2,US,MT,031
5642048,Broadus,45.443870000000004,-105.41133,P,PPLA2,US,MT,075
5642059,Broadwater County,46.331990000000005,-111.49547,A,ADM2,US,MT,007
5642934,Butte,46.003820000000005,-112.53473999999999,P,PPLA2,US,MT,093
5643686,Carbon County,45.22737,-109.02832,A,ADM2,US,MT,009
5643864,Carter County,45.51677,-104.53616,A,ADM2,US,MT,011
5643929,Cascade County,47.30802,-111.34715,A,ADM2,US,MT,013
5644629,Chester,48.51054,-110.96746999999999,P,PPLA2,US,MT,051
5644801,Chinook,48.59,-109.23128,P,PPLA2,US,MT,005
5644844,Choteau,47.81245,-112.18363000000001,P,PPLA2,US,MT,099
5644870,Chouteau County,47.880559999999996,-110.4352,A,ADM2,US,MT,015
5645114,Circle,47.41667,-105.59222,P,PPLA2,US,MT,055
5645893,Columbus,45.63661,-109.25211000000002,P,PPLA2,US,MT,095
5646101,Conrad,48.17025,-111.94613000000001,P,PPLA2,US,MT,073
5647449,Custer County,46.2527,-105.57178,A,ADM2,US,MT,017
5647469,Cut Bank,48.63304,-112.32616000000002,P,PPLA2,US,MT,035
5647744,Daniels County,48.783809999999995,-105.54857,A,ADM2,US,MT,019
5647905,Dawson County,47.26638,-104.89946,A,ADM2,US,MT,021
5648267,Deer Lodge,46.395759999999996,-112.73003999999999,P,PPLA2,US,MT,077
5648270,Deer Lodge County,46.060790000000004,-113.06775,A,ADM2,US,MT,023
5648657,Dillon,45.21631,-112.63752,P,PPLA2,US,MT,001
5650548,Ekalaka,45.88889,-104.55273000000001,P,PPLA2,US,MT,011
5651490,Fallon County,46.33402,-104.41741999999999,A,ADM2,US,MT,025
5651735,Fergus County,47.26357,-109.22433000000001,A,ADM2,US,MT,027
5652361,Flathead County,48.295159999999996,-114.04981000000001,A,ADM2,US,MT,029
5652699,Forsyth,46.26638,-106.67781000000001,P,PPLA2,US,MT,087
5652763,Fort Benton,47.8183,-110.66743999999998,P,PPLA2,US,MT,015
5653656,Gallatin County,45.540490000000005,-111.17035,A,ADM2,US,MT,031
5653782,Garfield County,47.2777,-106.99283,A,ADM2,US,MT,033
5654267,Glacier County,48.70508,-112.99475,A,ADM2,US,MT,035
5654320,Glasgow,48.19696,-106.63671000000001,P,PPLA2,US,MT,105
5654391,Glendive,47.105290000000004,-104.71246,P,PPLA2,US,MT,021
5654674,Golden Valley County,46.38126,-109.17493999999999,A,ADM2,US,MT,037
5654985,Granite County,46.40444,-113.44026000000001,A,ADM2,US,MT,039
5655240,Great Falls,47.500240000000005,-111.30081000000001,P,PPLA2,US,MT,013
5655959,Hamilton,46.24687,-114.16037,P,PPLA2,US,MT,081
5656170,Hardin,45.732479999999995,-107.61203,P,PPLA2,US,MT,003
5656214,Harlowton,46.43551,-109.83435,P,PPLA2,US,MT,107
5656497,Havre,48.55,-109.68409,P,PPLA2,US,MT,041
5657400,Hill County,48.62823,-110.11131,A,ADM2,US,MT,041
5658541,Hysham,46.292770000000004,-107.23423000000001,P,PPLA2,US,MT,103
5659534,Jefferson County,46.14849,-112.09374,A,ADM2,US,MT,043
5659996,Jordan,47.32083,-106.91006999999999,P,PPLA2,US,MT,033
5660055,Judith Basin County,47.04546,-110.26607,A,ADM2,US,MT,045
5660340,Kalispell,48.19579,-114.31291,P,PPLA2,US,MT,029
5661385,Lake County,47.64594,-114.08935,A,ADM2,US,MT,047
5662129,Lewis and Clark County,47.12234,-112.39035,A,ADM2,US,MT,049
5662162,Lewistown,47.062470000000005,-109.42823999999999,P,PPLA2,US,MT,027
5662190,Libby,48.388290000000005,-115.556,P,PPLA2,US,MT,053
5662222,Liberty County,48.561690000000006,-111.02461000000001,A,ADM2,US,MT,051
5662406,Lincoln County,48.54253,-115.40518999999999,A,ADM2,US,MT,053
5663049,Livingston,45.662440000000004,-110.56103999999999,P,PPLA2,US,MT,067
5664295,Madison County,45.300740000000005,-111.92033,A,ADM2,US,MT,057
5664486,Malta,48.35972,-107.87428,P,PPLA2,US,MT,071
5665177,McCone County,47.64523,-105.79534,A,ADM2,US,MT,055
5665612,Meagher County,46.59819,-110.88564,A,ADM2,US,MT,059
5666176,Miles City,46.40834,-105.84056000000001,P,PPLA2,US,MT,017
5666480,Mineral County,47.14732,-114.9985,A,ADM2,US,MT,061
5666639,Missoula,46.87215,-113.994,P,PPLA2,US,MT,063
5666648,Missoula County,47.03649,-113.92371000000001,A,ADM2,US,MT,063
5667879,Musselshell County,46.49655,-108.39771,A,ADM2,US,MT,065
5670652,Park County,45.48834,-110.52632,A,ADM2,US,MT,067
5671200,Petroleum County,47.117509999999996,-108.25012,A,ADM2,US,MT,069
5671240,Philipsburg,46.33215,-113.29423,P,PPLA2,US,MT,039
5671269,Phillips County,48.25909,-107.91328999999999,A,ADM2,US,MT,071
5671807,Plentywood,48.77475,-104.56246,P,PPLA2,US,MT,091
5671996,Polson,47.69355,-114.16317,P,PPLA2,US,MT,047
5672061,Pondera County,48.22798,-112.22639,A,ADM2,US,MT,073
5672326,Powder River County,45.39501,-105.6301,A,ADM2,US,MT,075
5672344,Powell County,46.856629999999996,-112.9362,A,ADM2,US,MT,077
5672408,Prairie County,46.860490000000006,-105.37794,A,ADM2,US,MT,079
5673204,Ravalli County,46.0817,-114.12069,A,ADM2,US,MT,081
5673390,Red Lodge,45.18578,-109.24682,P,PPLA2,US,MT,009
5673849,Richland County,47.78792,-104.56134,A,ADM2,US,MT,083
5674655,Roosevelt County,48.29455,-105.01652,A,ADM2,US,MT,085
5674707,Rosebud County,46.22974,-106.73082,A,ADM2,US,MT,087
5674878,Roundup,46.445240000000005,-108.5418,P,PPLA2,US,MT,065
5675156,Ryegate,46.29718,-109.25878999999999,P,PPLA2,US,MT,037
5676299,Sanders County,47.67483,-115.13328999999999,A,ADM2,US,MT,089
5676740,Scobey,48.79252,-105.42083000000001,P,PPLA2,US,MT,019
5677433,Shelby,48.50526,-111.85696999999999,P,PPLA2,US,MT,101
5677503,Sheridan County,48.7212,-104.50468000000001,A,ADM2,US,MT,091
5677735,Sidney,47.71668,-104.15633000000001,P,PPLA2,US,MT,083
5677822,Silver Bow County,45.902359999999994,-112.65671999999999,A,ADM2,US,MT,093
5680222,Stanford,47.15358,-110.21826000000001,P,PPLA2,US,MT,045
5680538,Stillwater County,45.66944,-109.39477,A,ADM2,US,MT,095
5681215,Superior,47.191590000000005,-114.8918,P,PPLA2,US,MT,061
5681435,Sweet Grass County,45.81373,-109.94105,A,ADM2,US,MT,097
5681948,Terry,46.79306,-105.31221000000001,P,PPLA2,US,MT,079
5681965,Teton County,47.83729,-112.2408,A,ADM2,US,MT,099
5682278,Thompson Falls,47.59489,-115.33833999999999,P,PPLA2,US,MT,089
5682810,Toole County,48.6553,-111.6957,A,ADM2,US,MT,101
5682902,Townsend,46.3191,-111.5208,P,PPLA2,US,MT,007
5683061,Treasure County,46.21147,-107.2717,A,ADM2,US,MT,103
5684246,Valley County,48.36531,-106.66752,A,ADM2,US,MT,105
5684558,Virginia City,45.29381,-111.94608999999998,P,PPLA2,US,MT,057
5685886,Wheatland County,46.46634,-109.8444,A,ADM2,US,MT,107
5686092,White Sulphur Springs,46.54828,-110.90216000000001,P,PPLA2,US,MT,059
5686290,Wibaux,46.985009999999996,-104.18826999999999,P,PPLA2,US,MT,109
5686294,Wibaux County,46.96535,-104.24897,A,ADM2,US,MT,109
5686862,Winnett,47.002759999999995,-108.35207,P,PPLA2,US,MT,069
5687028,Wolf Point,48.09057,-105.64056000000001,P,PPLA2,US,MT,085
5687489,Yellowstone County,45.93725,-108.27435,A,ADM2,US,MT,111
5687646,Adams County,46.09684,-102.52853,A,ADM2,US,ND,001
5687696,Amidon,46.48223,-103.32185,P,PPLA2,US,ND,087
5688020,Billings County,47.02345,-103.37643,A,ADM2,US,ND,007
5688106,Bottineau,48.82723,-100.4457,P,PPLA2,US,ND,009
5688108,Bottineau County,48.792159999999996,-100.83333,A,ADM2,US,ND,009
5688119,Bowbells,48.80308,-102.24600000000001,P,PPLA2,US,ND,013
5688127,Bowman,46.18306,-103.39491,P,PPLA2,US,ND,011
5688138,Bowman County,46.11261,-103.52067,A,ADM2,US,ND,011
5688254,Burke County,48.791000000000004,-102.51826,A,ADM2,US,ND,013
5688266,Burleigh County,46.97739,-100.46873000000001,A,ADM2,US,ND,015
5688351,Carson,46.41778,-101.56487,P,PPLA2,US,ND,037
5688397,Center,47.11638,-101.29959000000001,P,PPLA2,US,ND,065
5688604,Crosby,48.9142,-103.29491,P,PPLA2,US,ND,023
5688789,Dickinson,46.87918,-102.78962,P,PPLA2,US,ND,089
5688792,Divide County,48.814890000000005,-103.48735,A,ADM2,US,ND,023
5688859,Dunn County,47.35675,-102.61824,A,ADM2,US,ND,025
5689006,Emmons County,46.28502,-100.23878,A,ADM2,US,ND,029
5689173,Fort Yates,46.086940000000006,-100.63013000000001,P,PPLA2,US,ND,085
5689315,Golden Valley County,46.940220000000004,-103.8467,A,ADM2,US,ND,033
5689375,Grant County,46.35828,-101.63971,A,ADM2,US,ND,037
5689618,Hettinger,46.00139,-102.63682,P,PPLA2,US,ND,001
5689621,Hettinger County,46.43253,-102.46036,A,ADM2,US,ND,041
5690186,Linton,46.266659999999995,-100.23289,P,PPLA2,US,ND,029
5690366,Mandan,46.82666,-100.88958000000001,P,PPLA2,US,ND,059
5690380,Manning,47.23001,-102.77019,P,PPLA2,US,ND,025
5690418,McClusky,47.48583,-100.44318,P,PPLA2,US,ND,083
5690436,McHenry County,48.23458,-100.63628,A,ADM2,US,ND,049
5690440,McKenzie County,47.74015,-103.39527,A,ADM2,US,ND,053
5690448,McLean County,47.60696,-101.32183,A,ADM2,US,ND,055
5690471,Medora,46.9139,-103.52435,P,PPLA2,US,ND,007
5690489,Mercer County,47.30922,-101.83153,A,ADM2,US,ND,057
5690532,Minot,48.23251,-101.29626999999999,P,PPLA2,US,ND,101
5690557,Mohall,48.76336,-101.51321999999999,P,PPLA2,US,ND,075
5690583,Morton County,46.71606,-101.28116999999999,A,ADM2,US,ND,059
5690614,Mountrail County,48.20133,-102.35565,A,ADM2,US,ND,061
5690627,Mott,46.3725,-102.32711,P,PPLA2,US,ND,041
5690889,Oliver County,47.11528,-101.34036,A,ADM2,US,ND,065
5691033,Pierce County,48.2496,-99.97182,A,ADM2,US,ND,069
5691264,Renville County,48.71907,-101.65778,A,ADM2,US,ND,075
5692064,Sheridan County,47.57541,-100.34566,A,ADM2,US,ND,083
5692108,Sioux County,46.11265,-101.04034,A,ADM2,US,ND,085
5692146,Slope County,46.44722,-103.4599,A,ADM2,US,ND,087
5692337,Stanley,48.317240000000005,-102.39045,P,PPLA2,US,ND,061
5692342,Stanton,47.32111,-101.38155,P,PPLA2,US,ND,057
5692348,Stark County,46.81068,-102.65513,A,ADM2,US,ND,089
5692611,Towner,48.34583,-100.40541,P,PPLA2,US,ND,049
5692798,Ward County,48.22175,-101.54183,A,ADM2,US,ND,101
5692806,Washburn,47.289159999999995,-101.02903,P,PPLA2,US,ND,055
5692814,Watford City,47.802240000000005,-103.28325,P,PPLA2,US,ND,053
